month,division,line,day_type,category,count
4/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
4/1/2019,A DIVISION,5,1,Track,1
4/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
4/1/2019,A DIVISION,6,1,Signals,3
4/1/2019,A DIVISION,6,1,Track,3
4/1/2019,A DIVISION,7,1,Signals,2
4/1/2019,A DIVISION,7,1,Subway Car,1
4/1/2019,A DIVISION,7,1,Track,3
4/1/2019,B DIVISION,A,1,Other,1
4/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
4/1/2019,B DIVISION,A,1,Signals,1
4/1/2019,B DIVISION,A,2,Signals,1
4/1/2019,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
4/1/2019,B DIVISION,B,1,Signals,1
4/1/2019,B DIVISION,B,1,Track,1
4/1/2019,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
4/1/2019,B DIVISION,C,1,Signals,1
4/1/2019,B DIVISION,D,1,Track,1
4/1/2019,B DIVISION,F,1,Signals,1
4/1/2019,B DIVISION,F,1,Track,1
4/1/2019,B DIVISION,JZ,1,Other,1
4/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,2
4/1/2019,B DIVISION,M,1,Signals,1
4/1/2019,B DIVISION,M,1,Stations and Structure,1
4/1/2019,B DIVISION,M,1,Subway Car,1
4/1/2019,B DIVISION,N,1,Signals,2
4/1/2019,B DIVISION,N,1,Track,1
4/1/2019,B DIVISION,Q,1,Other,1
4/1/2019,B DIVISION,Q,1,Signals,2
4/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
4/1/2019,B DIVISION,R,1,Signals,1
4/1/2019,Systemwide,Systemwide,1,Other,4
4/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,15
4/1/2019,Systemwide,Systemwide,1,Signals,17
4/1/2019,Systemwide,Systemwide,1,Stations and Structure,1
4/1/2019,Systemwide,Systemwide,1,Subway Car,3
4/1/2019,Systemwide,Systemwide,1,Track,12
4/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
4/1/2019,Systemwide,Systemwide,2,Signals,1
5/1/2019,A DIVISION,1,1,Other,1
5/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
5/1/2019,A DIVISION,2,1,Signals,1
5/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
5/1/2019,A DIVISION,4,1,Subway Car,1
5/1/2019,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
5/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,3
5/1/2019,A DIVISION,5,1,Signals,4
5/1/2019,A DIVISION,5,1,Track,1
5/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
5/1/2019,A DIVISION,6,1,Signals,2
5/1/2019,A DIVISION,6,1,Subway Car,1
5/1/2019,A DIVISION,7,1,Signals,2
5/1/2019,A DIVISION,7,1,Subway Car,1
5/1/2019,B DIVISION,A,1,Other,1
5/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,A,1,Signals,1
5/1/2019,B DIVISION,A,1,Subway Car,1
5/1/2019,B DIVISION,B,1,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,C,1,Subway Car,1
5/1/2019,B DIVISION,D,1,Signals,2
5/1/2019,B DIVISION,E,1,Signals,2
5/1/2019,B DIVISION,E,1,Stations and Structure,1
5/1/2019,B DIVISION,F,1,Other,1
5/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,F,1,Signals,1
5/1/2019,B DIVISION,JZ,1,Other,1
5/1/2019,B DIVISION,L,1,Track,1
5/1/2019,B DIVISION,M,1,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,M,2,Other,1
5/1/2019,B DIVISION,N,1,Other,1
5/1/2019,B DIVISION,N,1,Persons on Trackbed/Police/Medical,2
5/1/2019,B DIVISION,N,1,Signals,1
5/1/2019,B DIVISION,Q,1,Other,1
5/1/2019,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,Q,2,Subway Car,1
5/1/2019,B DIVISION,R,1,Other,1
5/1/2019,B DIVISION,R,1,Subway Car,2
5/1/2019,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
5/1/2019,B DIVISION,S Rock,1,Signals,1
5/1/2019,Systemwide,Systemwide,1,Other,7
5/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,14
5/1/2019,Systemwide,Systemwide,1,Signals,17
5/1/2019,Systemwide,Systemwide,1,Stations and Structure,1
5/1/2019,Systemwide,Systemwide,1,Subway Car,7
5/1/2019,Systemwide,Systemwide,1,Track,2
5/1/2019,Systemwide,Systemwide,2,Other,1
5/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,2
5/1/2019,Systemwide,Systemwide,2,Subway Car,1
6/1/2019,A DIVISION,1,1,Track,1
6/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
6/1/2019,A DIVISION,2,1,Subway Car,1
6/1/2019,A DIVISION,4,1,Signals,1
6/1/2019,A DIVISION,4,1,Track,2
6/1/2019,A DIVISION,5,1,Signals,3
6/1/2019,A DIVISION,5,1,Subway Car,1
6/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
6/1/2019,A DIVISION,6,2,Other,1
6/1/2019,A DIVISION,7,1,Persons on Trackbed/Police/Medical,2
6/1/2019,A DIVISION,7,1,Subway Car,1
6/1/2019,A DIVISION,7,1,Track,1
6/1/2019,B DIVISION,A,1,Signals,2
6/1/2019,B DIVISION,A,1,Track,1
6/1/2019,B DIVISION,A,2,Signals,1
6/1/2019,B DIVISION,B,1,Signals,1
6/1/2019,B DIVISION,C,1,Subway Car,1
6/1/2019,B DIVISION,D,2,Other,1
6/1/2019,B DIVISION,E,1,Signals,1
6/1/2019,B DIVISION,E,1,Track,4
6/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
6/1/2019,B DIVISION,F,1,Signals,1
6/1/2019,B DIVISION,F,1,Track,1
6/1/2019,B DIVISION,JZ,1,Other,3
6/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
6/1/2019,B DIVISION,M,1,Signals,1
6/1/2019,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
6/1/2019,B DIVISION,N,1,Signals,1
6/1/2019,B DIVISION,N,1,Track,1
6/1/2019,B DIVISION,Q,1,Signals,1
6/1/2019,B DIVISION,Q,1,Subway Car,1
6/1/2019,B DIVISION,R,1,Signals,3
6/1/2019,B DIVISION,R,1,Subway Car,1
6/1/2019,Systemwide,Systemwide,1,Other,3
6/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,9
6/1/2019,Systemwide,Systemwide,1,Signals,15
6/1/2019,Systemwide,Systemwide,1,Subway Car,6
6/1/2019,Systemwide,Systemwide,1,Track,11
6/1/2019,Systemwide,Systemwide,2,Other,3
6/1/2019,Systemwide,Systemwide,2,Signals,1
7/1/2019,A DIVISION,1,1,Other,1
7/1/2019,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
7/1/2019,A DIVISION,1,1,Signals,1
7/1/2019,A DIVISION,2,1,Other,2
7/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
7/1/2019,A DIVISION,2,1,Signals,3
7/1/2019,A DIVISION,2,1,Subway Car,1
7/1/2019,A DIVISION,2,1,Track,1
7/1/2019,A DIVISION,2,2,Other,2
7/1/2019,A DIVISION,4,1,Signals,3
7/1/2019,A DIVISION,4,1,Subway Car,1
7/1/2019,A DIVISION,5,1,Other,1
7/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
7/1/2019,A DIVISION,5,1,Signals,2
7/1/2019,A DIVISION,5,1,Track,1
7/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
7/1/2019,A DIVISION,6,2,Other,1
7/1/2019,A DIVISION,7,1,Signals,1
7/1/2019,A DIVISION,7,1,Subway Car,3
7/1/2019,A DIVISION,7,2,Other,1
7/1/2019,B DIVISION,A,1,Other,1
7/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
7/1/2019,B DIVISION,B,1,Other,1
7/1/2019,B DIVISION,B,1,Signals,2
7/1/2019,B DIVISION,C,1,Subway Car,1
7/1/2019,B DIVISION,C,1,Track,1
7/1/2019,B DIVISION,D,1,Track,1
7/1/2019,B DIVISION,D,2,Other,1
7/1/2019,B DIVISION,E,1,Signals,3
7/1/2019,B DIVISION,F,1,Other,1
7/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,2
7/1/2019,B DIVISION,F,1,Signals,1
7/1/2019,B DIVISION,F,1,Subway Car,1
7/1/2019,B DIVISION,F,1,Track,1
7/1/2019,B DIVISION,F,2,Other,1
7/1/2019,B DIVISION,M,1,Other,1
7/1/2019,B DIVISION,M,1,Stations and Structure,1
7/1/2019,B DIVISION,M,2,Track,1
7/1/2019,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
7/1/2019,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
7/1/2019,B DIVISION,Q,1,Signals,1
7/1/2019,B DIVISION,Q,1,Subway Car,1
7/1/2019,B DIVISION,Q,1,Track,1
7/1/2019,B DIVISION,Q,2,Signals,1
7/1/2019,B DIVISION,R,1,Other,2
7/1/2019,B DIVISION,R,1,Signals,1
7/1/2019,B DIVISION,R,2,Stations and Structure,1
7/1/2019,B DIVISION,S Rock,2,Other,1
7/1/2019,Systemwide,Systemwide,1,Other,10
7/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
7/1/2019,Systemwide,Systemwide,1,Signals,18
7/1/2019,Systemwide,Systemwide,1,Stations and Structure,1
7/1/2019,Systemwide,Systemwide,1,Subway Car,8
7/1/2019,Systemwide,Systemwide,1,Track,6
7/1/2019,Systemwide,Systemwide,2,Other,8
7/1/2019,Systemwide,Systemwide,2,Signals,1
7/1/2019,Systemwide,Systemwide,2,Stations and Structure,1
7/1/2019,Systemwide,Systemwide,2,Track,1
8/1/2019,A DIVISION,1,1,Signals,1
8/1/2019,A DIVISION,2,1,Other,1
8/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
8/1/2019,A DIVISION,2,1,Track,1
8/1/2019,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
8/1/2019,A DIVISION,3,1,Signals,1
8/1/2019,A DIVISION,4,1,Other,1
8/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
8/1/2019,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
8/1/2019,A DIVISION,5,1,Other,1
8/1/2019,A DIVISION,5,1,Signals,1
8/1/2019,A DIVISION,5,1,Subway Car,1
8/1/2019,A DIVISION,6,1,Signals,1
8/1/2019,A DIVISION,6,1,Track,3
8/1/2019,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
8/1/2019,A DIVISION,7,1,Signals,1
8/1/2019,A DIVISION,7,1,Stations and Structure,1
8/1/2019,A DIVISION,7,1,Track,2
8/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,1
8/1/2019,B DIVISION,B,1,Track,1
8/1/2019,B DIVISION,C,1,Track,1
8/1/2019,B DIVISION,E,1,Signals,1
8/1/2019,B DIVISION,E,1,Track,1
8/1/2019,B DIVISION,F,1,Persons on Trackbed/Police/Medical,1
8/1/2019,B DIVISION,F,1,Track,1
8/1/2019,B DIVISION,F,2,Track,1
8/1/2019,B DIVISION,JZ,1,Other,1
8/1/2019,B DIVISION,L,1,Persons on Trackbed/Police/Medical,1
8/1/2019,B DIVISION,L,1,Signals,1
8/1/2019,B DIVISION,L,1,Stations and Structure,1
8/1/2019,B DIVISION,N,1,Subway Car,1
8/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
8/1/2019,B DIVISION,R,1,Signals,3
8/1/2019,B DIVISION,S Fkln,2,Signals,1
8/1/2019,Systemwide,Systemwide,1,Other,4
8/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
8/1/2019,Systemwide,Systemwide,1,Signals,10
8/1/2019,Systemwide,Systemwide,1,Stations and Structure,2
8/1/2019,Systemwide,Systemwide,1,Subway Car,2
8/1/2019,Systemwide,Systemwide,1,Track,10
8/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
8/1/2019,Systemwide,Systemwide,2,Signals,1
8/1/2019,Systemwide,Systemwide,2,Track,1
9/1/2019,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
9/1/2019,A DIVISION,2,1,Other,1
9/1/2019,A DIVISION,3,1,Signals,1
9/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
9/1/2019,A DIVISION,4,1,Signals,1
9/1/2019,A DIVISION,4,2,Other,1
9/1/2019,A DIVISION,5,1,Other,1
9/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
9/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
9/1/2019,A DIVISION,6,1,Signals,2
9/1/2019,A DIVISION,6,1,Subway Car,2
9/1/2019,A DIVISION,6,1,Track,1
9/1/2019,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
9/1/2019,B DIVISION,A,1,Persons on Trackbed/Police/Medical,2
9/1/2019,B DIVISION,A,1,Signals,2
9/1/2019,B DIVISION,C,1,Signals,1
9/1/2019,B DIVISION,C,2,Subway Car,1
9/1/2019,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
9/1/2019,B DIVISION,D,1,Subway Car,1
9/1/2019,B DIVISION,E,1,Signals,1
9/1/2019,B DIVISION,E,2,Signals,1
9/1/2019,B DIVISION,F,1,Signals,1
9/1/2019,B DIVISION,L,1,Stations and Structure,3
9/1/2019,B DIVISION,M,1,Signals,1
9/1/2019,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
9/1/2019,B DIVISION,Q,1,Signals,1
9/1/2019,B DIVISION,R,1,Other,1
9/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
9/1/2019,Systemwide,Systemwide,1,Other,3
9/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
9/1/2019,Systemwide,Systemwide,1,Signals,11
9/1/2019,Systemwide,Systemwide,1,Stations and Structure,3
9/1/2019,Systemwide,Systemwide,1,Subway Car,3
9/1/2019,Systemwide,Systemwide,1,Track,1
9/1/2019,Systemwide,Systemwide,2,Other,1
9/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
9/1/2019,Systemwide,Systemwide,2,Signals,1
9/1/2019,Systemwide,Systemwide,2,Subway Car,1
10/1/2019,A DIVISION,1,1,Signals,1
10/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
10/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
10/1/2019,A DIVISION,4,1,Signals,3
10/1/2019,A DIVISION,4,1,Subway Car,1
10/1/2019,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
10/1/2019,A DIVISION,5,1,Signals,1
10/1/2019,A DIVISION,5,1,Track,1
10/1/2019,A DIVISION,6,1,Signals,2
10/1/2019,A DIVISION,6,1,Subway Car,1
10/1/2019,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
10/1/2019,A DIVISION,7,1,Signals,4
10/1/2019,A DIVISION,7,1,Stations and Structure,1
10/1/2019,A DIVISION,7,1,Track,2
10/1/2019,B DIVISION,A,1,Signals,2
10/1/2019,B DIVISION,B,1,Other,2
10/1/2019,B DIVISION,B,1,Subway Car,1
10/1/2019,B DIVISION,C,1,Other,1
10/1/2019,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
10/1/2019,B DIVISION,C,1,Subway Car,1
10/1/2019,B DIVISION,D,1,Signals,1
10/1/2019,B DIVISION,F,1,Signals,2
10/1/2019,B DIVISION,F,1,Stations and Structure,1
10/1/2019,B DIVISION,F,1,Track,1
10/1/2019,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
10/1/2019,B DIVISION,M,1,Track,2
10/1/2019,B DIVISION,M,2,Persons on Trackbed/Police/Medical,1
10/1/2019,B DIVISION,N,1,Stations and Structure,1
10/1/2019,B DIVISION,N,1,Track,2
10/1/2019,B DIVISION,Q,1,Stations and Structure,1
10/1/2019,Systemwide,Systemwide,1,Other,3
10/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,6
10/1/2019,Systemwide,Systemwide,1,Signals,16
10/1/2019,Systemwide,Systemwide,1,Stations and Structure,4
10/1/2019,Systemwide,Systemwide,1,Subway Car,4
10/1/2019,Systemwide,Systemwide,1,Track,8
10/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,1,1,Signals,3
11/1/2019,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,2,2,Other,1
11/1/2019,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
11/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
11/1/2019,A DIVISION,4,1,Signals,2
11/1/2019,A DIVISION,5,2,Signals,1
11/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
11/1/2019,A DIVISION,6,1,Signals,2
11/1/2019,A DIVISION,6,1,Track,1
11/1/2019,A DIVISION,S 42nd,1,Other,1
11/1/2019,B DIVISION,A,1,Signals,1
11/1/2019,B DIVISION,A,1,Track,1
11/1/2019,B DIVISION,B,1,Signals,2
11/1/2019,B DIVISION,B,1,Track,1
11/1/2019,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
11/1/2019,B DIVISION,E,1,Signals,3
11/1/2019,B DIVISION,M,1,Subway Car,1
11/1/2019,B DIVISION,M,1,Track,1
11/1/2019,B DIVISION,N,1,Signals,1
11/1/2019,B DIVISION,Q,1,Signals,1
11/1/2019,B DIVISION,Q,1,Track,1
11/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
11/1/2019,B DIVISION,R,1,Signals,1
11/1/2019,Systemwide,Systemwide,1,Other,1
11/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,9
11/1/2019,Systemwide,Systemwide,1,Signals,16
11/1/2019,Systemwide,Systemwide,1,Subway Car,1
11/1/2019,Systemwide,Systemwide,1,Track,5
11/1/2019,Systemwide,Systemwide,2,Other,1
11/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,3
11/1/2019,Systemwide,Systemwide,2,Signals,1
12/1/2019,A DIVISION,1,1,Other,1
12/1/2019,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
12/1/2019,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
12/1/2019,A DIVISION,2,1,Signals,1
12/1/2019,A DIVISION,2,1,Track,3
12/1/2019,A DIVISION,3,1,Track,1
12/1/2019,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
12/1/2019,A DIVISION,4,1,Stations and Structure,1
12/1/2019,A DIVISION,5,1,Signals,1
12/1/2019,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
12/1/2019,A DIVISION,6,1,Signals,1
12/1/2019,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
12/1/2019,A DIVISION,7,1,Signals,4
12/1/2019,A DIVISION,7,1,Track,1
12/1/2019,B DIVISION,A,1,Subway Car,1
12/1/2019,B DIVISION,D,1,Other,1
12/1/2019,B DIVISION,D,1,Subway Car,1
12/1/2019,B DIVISION,D,1,Track,1
12/1/2019,B DIVISION,D,2,Other,1
12/1/2019,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
12/1/2019,B DIVISION,E,1,Signals,2
12/1/2019,B DIVISION,F,1,Signals,3
12/1/2019,B DIVISION,F,1,Subway Car,1
12/1/2019,B DIVISION,JZ,1,Other,4
12/1/2019,B DIVISION,M,1,Other,2
12/1/2019,B DIVISION,M,1,Persons on Trackbed/Police/Medical,2
12/1/2019,B DIVISION,M,1,Stations and Structure,1
12/1/2019,B DIVISION,N,1,Track,2
12/1/2019,B DIVISION,Q,1,Other,2
12/1/2019,B DIVISION,Q,1,Signals,1
12/1/2019,B DIVISION,Q,2,Other,1
12/1/2019,B DIVISION,Q,2,Signals,1
12/1/2019,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
12/1/2019,B DIVISION,R,1,Signals,1
12/1/2019,B DIVISION,R,1,Track,1
12/1/2019,Systemwide,Systemwide,1,Other,10
12/1/2019,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
12/1/2019,Systemwide,Systemwide,1,Signals,14
12/1/2019,Systemwide,Systemwide,1,Stations and Structure,2
12/1/2019,Systemwide,Systemwide,1,Subway Car,3
12/1/2019,Systemwide,Systemwide,1,Track,9
12/1/2019,Systemwide,Systemwide,2,Other,2
12/1/2019,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
12/1/2019,Systemwide,Systemwide,2,Signals,1
